"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"
"264"	"ENSG00000064218"	0	0	0	0	0	0	0	0.800478
"265"	"ENSG00000026103"	4.347835	6.50239	7.66429	1.221076	1.250578	0.13324	2.092235	0.9395155
"266"	"ENSG00000166275"	5.64436	4.89305	3.97208	3.73976	3.98201	3.07522	4.39985	18.9196
"267"	"ENSG00000169126"	0	0	0	0.0299234	0.0124102	0	0	0.211214
"268"	"ENSG00000176273"	2.46735	1.03604	1.0301	0.237178	0.258025	0.0129224	0.601294	0.286514
"269"	"ENSG00000167962"	29.2045	16.7973	27.7134	38.6264	25.9168	3.11938	9.81012	4.36039
"270"	"ENSG00000162882"	1.17324	0.16879	2.68695	0.0518729	0.0425191	0	0.0948425	2.15686
"271"	"ENSG00000168002"	124.286	47.5081	84.9719	62.2815	80.0529	6.64439	47.1459	34.4195
"272"	"ENSG00000107954"	0.9227975	29.7530355	2.5901105	0.675075	0.67897	0.255679	19.773488	1.00856425
"273"	"ENSG00000196072"	65.6782	22.4666	50.2742	43.1687	50.4556	2.67996	18.6636	19.1412
"274"	"ENSG00000236279"	0.167451	0	0.584446	0.358254	0.489091	0.297531	0.0359981	0.949858
"275"	"ENSG00000165887"	1.02903	374.351	14.5741	0.567874	0.462376	0.836081	63.3188	5.87276
"276"	"ENSG00000169084"	23.9402	16.3337	40.4922	43.8726	33.5103	8.2232	9.73087	27.4433
"277"	"ENSG00000188613"	2.10589	0.123964	1.31847	0.551456	0.899542	0.290842	0.0465321	1.00449
"278"	"ENSG00000101782"	53.941	34.1739	30.5482	17.1393	18.9678	3.95275	30.4713	21.4736
"279"	"ENSG00000176340"	564.053	100.708	657.368	940.76	1047.78	56.9249	109.504	161.775
"280"	"ENSG00000077147"	74.2146	11.3442	29.156	13.2279	20.5635	2.10637	11.6833	7.06375
"281"	"ENSG00000180185"	10.2381	40.4319	9.93014	17.6575	16.8182	1.09802	44.9703	4.16529
"282"	"ENSG00000182481"	17.765088	1.918646	9.728945875	4.86015	8.59598325	0.7777655	1.358624375	1.305460375
"283"	"ENSG00000145192"	0	0	0	0	0	0.0954419	0.21607	0.428242
"284"	"ENSG00000134757"	0	0	0.0219164	0	0	0	0.0119392	0.42328
"285"	"ENSG00000165806"	6.86916	2.71024	6.68759	1.12031	1.41587	0.207201	2.83274	1.70589
"286"	"ENSG00000059145"	1.663884875	0.791841875	0.81521145	0.75078125	0.990783625	0.1082905625	0.48203025	0.841606632
"287"	"ENSG00000106829"	1.756518	2.234005	1.950253	0.3615615	0.534283	0.125436	1.47533	0.3663055
"288"	"ENSG00000175048"	4.41347	2.31751	7.78213	0.371284	0.779752	0.0264743	1.87159	0.737155
"289"	"ENSG00000104903"	18.4975	3.23793	51.0002	0.554557	0.694801	0.0719786	2.13356	8.12214
"290"	"ENSG00000124702"	34.2047	32.1584	32.4301	37.67785	37.9632	9.021105	21.16115	15.2414925
"291"	"ENSG00000174483"	1.28609	0.582337	0.529474	0.967859	1.57299	0.106012	0.676788	0.680818
"292"	"ENSG00000061492"	0	0	0	0	0.0262334	0	0	0.222915
"293"	"ENSG00000144837"	18.6543	5.23085	2.21756	0.893766	0.531398	0.0466576	4.12751	0.387329
"294"	"ENSG00000213445"	10.6926925	2.7849525	14.92181525	8.18829525	9.3256381375	2.865408	1.83976225	4.813300177
"295"	"ENSG00000175544"	0.377278	0.117347	0.436267	0.202465	0.265584	0.0173449	0.0372622	0.50411
"296"	"ENSG00000099942"	15.4087	5.87576	6.40252	1.32866	3.73151	0.535167	4.06509	1.81418
"297"	"ENSG00000121594"	3.91162	0.0716917	2.60111	0.0322001	0.186376	0	0.210638	0.711829
"298"	"ENSG00000268223"	0.048552	0.0886809	0.0506859	0.0770164	0.144473	0.044866	0.0799524	0.678092
"299"	"ENSG00000174903"	125.33	82.0751	107.44	50.6665	94.5892	10.6441	56.8259	13.3715
"300"	"ENSG00000031003"	23.7578	3.07782	9.76232	10.7655	7.95242	2.86707	2.27541	15.5201
"301"	"ENSG00000119121"	7.86312	0.095045	1.23363	1.33583	1.22525	0.0933292	0.058053	2.42106
"302"	"ENSG00000168938"	616.446	20.2005	280.777	156.847	180.68	6.71715	22.7302	35.6837
"303"	"ENSG00000145868"	20.8595	4.07703	8.52142	4.7757	5.09249	0.629262	3.46336	0.999435
"304"	"ENSG00000162959"	82.7432	30.5552	60.5839	81.4521	90.9101	13.3405	29.49	21.6332
"305"	"ENSG00000127585"	2.51066	0.735884	0.736822	2.31429	2.47177	0.261618	0.72883	2.01558
"306"	"ENSG00000100023"	17.765035	7.9201895	17.723036	13.6927485	14.282843	1.718715	5.5545645	3.6277725
"307"	"ENSG00000135048"	7.52901	1.3480635	2.270735051	1.561005	2.618725	0.4157015	0.688666	2.019392
"308"	"ENSG00000175514"	0.0091775	0.0140503	0.01106	0.0191965	0.0105602	0.00578436	0.0120551	0.157116
"309"	"ENSG00000089597"	114.345	12.4583	65.7344	94.1452	103.891	14.7105	9.04919	17.3898
"310"	"ENSG00000167985"	17.54	12.7461	17.9579	16.3114	18.1511	2.4674	11.6862	8.35658
"311"	"ENSG00000167315"	43.8586	134.883	45.4943	25.3796	30.8666	2.70595	97.3229	9.30662
"312"	"ENSG00000170476"	0.750717	4.02053	23.4909	0	0.123035	0.127159	2.63565	0.10227
"313"	"ENSG00000170458"	70.6157	1.30638	90.2501	10.2154	15.1172	0.430012	1.07769	9.88291
"314"	"ENSG00000100056"	9.95472	4.50881	10.6844	9.16949	8.92573	1.11718	2.42274	4.83591
"315"	"ENSG00000171954"	0	3.18216	0	0	0	0.0607456	12.8698	0.10205
"316"	"ENSG00000166573"	0	0.0392942	0	0	0	0	0.066077	0
"317"	"ENSG00000112531"	25.45715	12.64593	14.37382	6.69275	9.100015	0.811064	13.065065	4.073955
"318"	"ENSG00000115665"	0.0441017	0	0.266716	0	0	0	0.00937569	0
"319"	"ENSG00000180834"	0.0458765	0	0.13713	0.063167	0.0784339	0.0413054	0	0.28929
"320"	"ENSG00000090512"	0.441177	0.024470425	0.42294125	1.9350050001045	1.2609795	0.1453755	0.0568925	0.30496025
"321"	"ENSG00000044524"	0.373815	0.0615197	3.46119	0.143725	0.569895	0.0232878	0.0425322	0.439377
"322"	"ENSG00000120436"	2.7127	0	1.09548	0	0.116095	0	0.254959	0.19376
"323"	"ENSG00000165757"	25.0761	6.15575	11.0012	2.38193	3.29337	0.358761	3.92272	1.37738
"324"	"ENSG00000185359"	5.68350166666667	1.853625	4.87377616666667	4.44242116666667	4.33924983333333	0.859229	1.04749266666667	1.71372631666667
"325"	"ENSG00000134489"	0	0	0	0	0	0	0.0719537	0.106083
"326"	"ENSG00000167800"	0.176494	0	0	0	0	0	0	0.134249
"327"	"ENSG00000206203"	0.061978	0	0	0.0438482	0.0359706	0.0355052	0.119598	0.406095
"328"	"ENSG00000100027"	0.982111	0.401632	1.94073	0.571372	0.639173	0.0174151	0.354516	0.447554
"329"	"ENSG00000162073"	5.56756	3.67607	8.15069	1.54946	3.88828	1.55974	2.54731	1.36487
"330"	"ENSG00000103266"	75.9667	99.0671	108.105	152.826	168.334	40.641	53.4406	72.4745
"331"	"ENSG00000105726"	29.1162	8.44681	30.0951	30.7622	26.1829	3.94036	5.57602	6.13675
"332"	"ENSG00000113073"	0	0.01050925	0.0397161	0.00973275	0	0.0080081	0	0.1303905
"333"	"ENSG00000172366"	20.3488	143.72	23.4114	31.6045	23.196	6.52421	105.275	22.8285
"334"	"ENSG00000071242"	7.24445	15.8857	3.82067	11.2111	4.82	1.31838	11.5253	1.22707
"335"	"ENSG00000131508"	57.61	17.7959	39.44755	21.6338615	29.577	2.84629	14.03235	7.86145
"336"	"ENSG00000114520"	50.183	7.33223	26.1996	18.781	24.7319	1.8476	7.63562	5.10681
"337"	"ENSG00000124721"	0.197747	0.0108451	0.324195	0.539889	0.372241	0.148341	0.00613278	0.431509
"338"	"ENSG00000206527"	12.8663	1.26133	11.2768	15.5833	13.7919	1.56458	1.03457	1.83873
"339"	"ENSG00000169302"	0.646445	0.0483136	0.850565	0.243979	0.208894	0.0666649	0.0392755	0.364518
"340"	"ENSG00000154174"	46.5371	13.1438	24.4523	20.3395	21.4055	2.18823	12.7013	4.5914
"341"	"ENSG00000226742"	0.143552	1.99809	0.044037	0.300237	0.437617	0.0392745	2.09602	0.354011
"342"	"ENSG00000172613"	8.2916	1.68504	7.7848	13.0401	11.3194	5.42254	1.06677	3.60973
"343"	"ENSG00000126500"	0.168992	0.228252	0.158033	0.150285	0.145784	0.128262	0.0709483	0.966912
"344"	"ENSG00000184220"	16.1146	35.2174	20.2493	12.197	12.3142	1.58955	43.2082	12.1604
"345"	"ENSG00000162188"	0.330127	0.186929	0.204363	0.546071	0.132134	0.16079	0.331202	1.30851
"346"	"ENSG00000182816"	0	0	0	0	0	0	0.0223968333333333	0.408216583333333
"347"	"ENSG00000275793"	0.0117965	0.00894332	0	0.00832695	0	0	0.00769292	0.563919
"348"	"ENSG00000184113"	36.2308	19.2011	20.5035	0.1199	0.0328232	0.194405	23.0005	9.46145
"349"	"ENSG00000156017"	31.17	44.0242	14.3792	11.5214	14.2733	3.26643	43.0445	6.79638
"350"	"ENSG00000173261"	0	0	0.173722	0	0	0.0816806	0	0.270418
"351"	"ENSG00000129596"	1.45443	2.46144	1.65633	6.45413	9.70166	0.646649	10.6288	5.20436
"352"	"ENSG00000114023"	581.077	157.375	214.738	489.648	488.123	41.6349	159.817	121.905
"353"	"ENSG00000249481"	0.587418	0.16959	0.0882617	0.461149	0.294376	0.256066	0.0934346	1.33651
"354"	"ENSG00000285130"	10.4819	2.37811	3.8301	3.34145	4.41637	0.709027	1.7451	4.52053
"355"	"ENSG00000146221"	0	0.019861	0	0	0	0	0	0.104666
"356"	"ENSG00000181867"	0	0	0	0	0	0	0	0.0548781
"357"	"ENSG00000114796"	12.0731	12.5526	4.12796	2.37479	3.16634	0.273048	12.422	2.10282
"358"	"ENSG00000138160"	7.45605	0.0953705	3.68693	2.33753	4.82114	0.585657	0.0689208	0.554323
"359"	"ENSG00000114529"	0.03742	0	0.0440222	0	0.0209873	0	0	0.0357397
"360"	"ENSG00000141985"	79.3864	15.8476	75.9055	79.262	83.3047	8.52533	9.66561	13.4352
"361"	"ENSG00000145012"	5.26094833333333	0.99903	3.00237433333333	2.55161166666667	3.15797533333333	0.510886666666667	0.705986666666667	0.6453422
"362"	"ENSG00000101493"	7.673565	1.7114415	2.829455	3.25973	3.679165	0.7753851545	1.119456	1.472745
"363"	"ENSG00000157542"	0	0.0381025666666667	0	0	0	0	0	0.0623517
"364"	"ENSG00000048545"	4.86554	0.0421369	6.92023	7.90386	8.65431	2.18466	0.0707574	6.78665
"365"	"ENSG00000095906"	44.4862	11.5003	55.3315	19.7891	25.0692	3.35567	10.6004	2.93855
"366"	"ENSG00000198408"	33.7692	8.80483	17.7671	28.2171	25.7434	4.31144	10.8464	8.67638
"367"	"ENSG00000138032"	10.3018425	10.9564375	6.553085	5.40595	7.38587	1.215396	11.10559425	3.1784325
"368"	"ENSG00000169252"	4.16501	13.023	8.31309	0.834589	0.720715	0.784981	5.10291	11.6543
"369"	"ENSG00000043591"	0.218996	0.040678	1.28243	0.0587887	0	0	0.0712931	0.191454
"370"	"ENSG00000244694"	0.117004	0.00814261	0.137497	0.0499266	0.053671	0.113157	0.0338562	1.26064
"371"	"ENSG00000165646"	1.94818	0.601944	1.28373	1.07087	0.683255	0.118985	0.575203	0.549911
"372"	"ENSG00000095713"	0	0.232932	0.034266	0	0.0162876	0	0.0181248	0.162845
"373"	"ENSG00000119801"	46.1433	18.5159	30.711	31.9362	31.1019	1.32714	17.9348	14.3104
"374"	"ENSG00000152154"	0.045869	0.662594	0.0278452	0	0	0	0.206559	0.0898479
"375"	"ENSG00000083067"	0.00481125	0.0203639931666667	0.022438	0.0140968	0.0259159166666667	0.0230278166666667	0.0187305	0.0928447633333333
"376"	"ENSG00000115970"	3.41296	0.69335	1.47411	1.68732	1.7885	0.539114	0.455087	0.509324
"377"	"ENSG00000124571"	18.297	5.47582	8.69336	9.17911	9.15377	2.00561	3.78513	2.75324
"378"	"ENSG00000099769"	0	3.11489	0.0218807	0	0.167272	0	1.87128	0.144785
"379"	"ENSG00000205221"	0.249512	1.0569	0.250852	0.173092	0.190364	0.0827866	0.853254	0.794416
"380"	"ENSG00000173237"	0.0756311	0.116401	0	0.211064	0.215129	0	0.242188	0.82487
"381"	"ENSG00000145879"	0	0	0	0	0	0	0	0
"382"	"ENSG00000171160"	6.77148	2.26642	5.33478	16.4583	14.8058	1.64766	1.22402	2.29579
"383"	"ENSG00000183185"	0	0	0	0	0	0	0	0.0973925
"384"	"ENSG00000132646"	36.7386956	3.81831575	31.6377875666667	18.0933405	26.9666385	1.91613	3.57209115	4.295265
"385"	"ENSG00000156395"	0	0	0	0	0.00730895	0.0390232	0	0.914648
"386"	"ENSG00000131507"	432.534	69.7072	175.725	69.5388	111.088	3.49907	62.0195	22.3423
"387"	"ENSG00000197261"	2.31441	0.223453	2.73836	1.46955	2.3273	0.520015	0.322702	1.4903
"388"	"ENSG00000171067"	32.854	4.13902	30.1299	40.8688	42.3819	3.76089	3.11133	2.64135
"389"	"ENSG00000154175"	1.7186075	0.47588575	1.2032235	0.167981725	0.221143175	0.0257235	0.95590675	0.19235703
"390"	"ENSG00000204950"	0.212044	0.36994	0.131969	0.228035	0.271477	0.0418744	0.137922	0.320984
"391"	"ENSG00000137204"	0	0	0	0	0	0	0	0.0777658
"392"	"ENSG00000164244"	19.3285	8.50502	13.8269	11.7611	10.6419	1.40646	7.36903	3.8993
"393"	"ENSG00000110031"	12.6262	0.387856	22.0871	0.831353	0.455271	0.268657	0.64549	1.65155
"394"	"ENSG00000099194"	28.788011	2.15680672	11.40554066	27.5746862	50.3788852	1.99776042	3.89609344	3.6444524
"395"	"ENSG00000107819"	16.9740976666667	4.53344366666667	15.7115506666667	11.3021266666667	13.2522033333333	1.39153666666667	3.57162866666667	2.91974683
"396"	"ENSG00000165650"	11.0263	1.79271	5.77553	6.64587	5.18362	1.11609	1.83332	2.55986
"397"	"ENSG00000138483"	0	0	0	0	0	0	0	0
"398"	"ENSG00000221821"	29.7273	34.5502	46.3829	43.5762	51.0445	3.81339	28.5842	11.0797
"399"	"ENSG00000105428"	0	0	0	0.0456029	0	0	0	2.99862
"400"	"ENSG00000119138"	21.0991	43.5545	5.55279	1.41776	2.78574	0.715629	19.027	3.74257
"401"	"ENSG00000137413"	13.3902	6.80057	11.9896	11.0392	11.4487	1.50659	5.43598	2.11084
"402"	"ENSG00000215817"	8.12837861538462	2.98292746153846	3.67368069230769	4.54589815384615	4.273143	0.363437784615385	2.19734330769231	1.02241061552692
"403"	"ENSG00000197361"	0.39132	2.65642	1.07626	0.594633	0.533273	0.134569	1.99294	1.04805
"404"	"ENSG00000014216"	20.42415	21.0074	16.19115	19.67327	21.74308	5.804550895	12.9212	11.390735
"405"	"ENSG00000145703"	5.55824	0.298792	4.45361	0.552123	1.24413	0.192922	0.275009	0.240767
"406"	"ENSG00000107798"	22.486895	2.127537	13.1285	4.405549635	8.24350059	0.258762	1.04443	1.428135
"407"	"ENSG00000096968"	7.7539072	4.9009561245	5.202675	1.660304	2.20063	0.222659	3.311915	1.03956
"408"	"ENSG00000133315"	9.45197	394.495	24.0612	23.8522	19.243	1.94413	248.812	8.78749
"409"	"ENSG00000031823"	56.8128	36.1255	66.5985	85.0873	84.2575	20.6265	22.38	17.8491
"410"	"ENSG00000110042"	13.9455	1.75188	7.32316	2.23086	2.46615	0.41747	1.45312	2.45483
"411"	"ENSG00000155629"	16.4201	0.147872	10.8384	0	0	0	0.162722	1.467
"412"	"ENSG00000008516"	0.634809	0.0319389	1.7832	0	0.0368485	0.0511796	0.0138113	0.889113
"413"	"ENSG00000119953"	33.1138	11.0184	21.5642	34.6648	34.6647	2.12275	12.634	6.07654
"414"	"ENSG00000135045"	16.601245	1.989563	9.599725	9.585625	11.683005	1.452195	2.13416	4.94815
"415"	"ENSG00000205302"	177.981	15.2155	101.726	33.6502	38.3103	6.41492	13.2382	20.8723
"416"	"ENSG00000182450"	0.175704	0.0659075	0	0.157209	0.155055	0	0	0.262875
"417"	"ENSG00000215472"	0.104119	0	0.59911	0.210196	0.17208	0.0585392	0	2.24941
"418"	"ENSG00000158125"	26.8084	13.0007	25.1335	41.4716	45.5259	5.06961	8.39865	6.53624
"419"	"ENSG00000115816"	26.7043	7.54212	17.242	19.9533	19.0396	6.63336	6.89711	10.901
"420"	"ENSG00000138138"	48.9869	25.3666	20.9414	20.2708	25.2866	1.47662	28.7207	6.62693
"421"	"ENSG00000120440"	0	0.117523	0.061672	0.035855	0.0293666	0	0.0653628	0.196102
"422"	"ENSG00000138135"	24.0874	1.61145	19.7131	0.536147	1.50005	0.0373571	0.325982	2.75814
"423"	"ENSG00000138107"	54.6271	34.3874	54.0058	32.2592	45.3091	6.738	24.5702	10.0189
"424"	"ENSG00000143919"	7.68652	1.2224	6.80068	3.46229	3.91518	0.338346	0.439851	6.73074
"425"	"ENSG00000251692"	0	0.0396673	0.27995	0	0	0	0.167644	1.22224
"426"	"ENSG00000187905"	0.202834	0.9752415	0.197832	0.2458615	0.229307	0.0119922	0.724947	1.0878855
"427"	"ENSG00000168005"	12.3694	4.64964	12.4733	20.3123	17.5021	1.99152	3.0929	2.82892
"428"	"ENSG00000165868"	7.69056	2.02176	5.24122	3.32913	4.57202	0.683847	1.93483	1.01558
"429"	"ENSG00000177398"	0.004849	0	0	0	0.00280109333333333	0	0.00685433333333333	0.03909533625
"430"	"ENSG00000082212"	52.5057	1.34017	25.9684	12.1001	20.6428	2.77281	0.942031	2.4844
"431"	"ENSG00000133318"	26.0220735	5.9703025	21.6990617713	17.804901319	22.813770025	1.8536925	5.30313875	3.61325
"432"	"ENSG00000234857"	62.1156	17.9445	47.5462	47.2062	53.1909	6.79345	15.8571	11.0224
"433"	"ENSG00000008018"	319.139	128.753	249.731	355.094	380.618	36.8769	114.143	72.9211
"434"	"ENSG00000155313"	20.9027	20.9599	12.1608	5.35377	7.96877	0.750372	18.8569	3.59718
"435"	"ENSG00000119938"	5.87991	205.188	1.41944	2.48501	4.07238	0.858848	87.7406	2.70831
"436"	"ENSG00000138050"	2.3524	2.7934	2.59937	5.28162	5.78083	3.64716	2.48651	14.3781
"437"	"ENSG00000100034"	18.0718	8.40555	12.1486	5.19393	8.73636	0.916875	3.81993	1.25389
"438"	"ENSG00000187553"	0.261945	0.0988463	0.331167	0.0952245	0.156004	0	0	0.1353
"439"	"ENSG00000120314"	40.1112	13.7104	36.2307	31.3508	29.2946	8.25773	10.2782	9.58218
"440"	"ENSG00000138180"	4.33481366666667	0.0425036666666667	2.41033183333333	1.712584	2.84993466666667	0.285184	0.0138947	0.285733543333333
"441"	"ENSG00000187186"	0.0436153636363636	0.109390909090909	0.890705454545455	0	0.0272715454545455	0	0.095887	0.279664090909091
"442"	"ENSG00000183111"	0.323419	1.00423	0.181831	0.146104	0.267474	0.0702859	0.361667	0.137934
"443"	"ENSG00000203618"	0.5753735	0.1355499	2.80429	3.092025	4.334725	0.5558065	0.0379231	2.9523
"444"	"ENSG00000175294"	0	0	0	0.0270879	0.0223044	0.046204	0	0
"445"	"ENSG00000115944"	91.025235	48.79414	91.31314	63.632	87.71871	6.1914	48.24677	22.633463
"446"	"ENSG00000206432"	0	0.0465604	0.025863	0	0	0	0.12847	0.339533
"447"	"ENSG00000018699"	16.8844	4.04395	9.59075	11.0022	11.018	1.38811	3.36806	1.41407
"448"	"ENSG00000178776"	0	0	0	0	0	0	0	0
"449"	"ENSG00000174547"	15.2349	18.6688	15.1516	15.4438	19.5794	2.13525	15.8403	6.2433
"450"	"ENSG00000115904"	5.92659	2.27472	2.75347	3.49014	3.06682	0.428593	2.24777	1.50945
"451"	"ENSG00000148677"	94.4804	7.02326	44.015	73.9855	42.5288	34.1927	4.58138	10.1217
"452"	"ENSG00000204147"	6.19202	1.74785	2.95339	2.48302	3.33378	0.126403	1.11785	0.354924
"453"	"ENSG00000184357"	0.838478	0.197146	0.131616	0.0475135	0.335801	0.682573	0.082562	4.22969
"454"	"ENSG00000075290"	0	0.128074	0.0256475	0	0	0.0500951	0.0136398	0.696763
"455"	"ENSG00000091157"	5.74361	2.9247	2.49282	0.978015	1.6468	0.116651	3.08521	0.638477
"456"	"ENSG00000112164"	2.84698	0	2.74436	2.56544	3.29194	0.131878	0	0.222073
"457"	"ENSG00000166902"	23.6845	34.4687	19.7441	27.1232	24.3848	1.33331	29.9895	4.04203
"458"	"ENSG00000165669"	23.9877	9.90351	11.8524	25.1737	21.038	4.86378	9.68473	12.5861
"459"	"ENSG00000150054"	1.45351	0.452211	0.740676	0.0539161	0.153424	0.00930103	0.579864	0.305829
"460"	"ENSG00000108239"	8.33063	1.22306	3.33744	1.9053	2.65274	0.661761	0.99917	2.0869
"461"	"ENSG00000175467"	21.8688	11.6484	22.4473	43.9637	36.3403	30.6356	8.04748	43.7909
"462"	"ENSG00000124733"	161.153	56.3603	269.377	365.404	310.968	32.8436	41.025	53.8118
"463"	"ENSG00000171311"	12.82252	4.9098495	13.859541	22.48803	14.946095	6.709185	4.0231995	4.683775
"464"	"ENSG00000204300"	0	0	0.0600062	0	0	0	0	0
"465"	"ENSG00000112306"	441.855044	108.6008315	393.380937	571.8355992	469.9363056	32.6892003	98.7656372	100.7932046
"466"	"ENSG00000172818"	0.1163	0	0.0173997	0.245553	0.0664607	0.0516746	0	0.0900907
"467"	"ENSG00000205111"	0.0520285	0.0398387	0.246203	0.195396	0.132607	0.0915838	0.0499966	0.396861
"468"	"ENSG00000170777"	0	0	0	0	0	0	0	0
"469"	"ENSG00000095485"	4.8886	1.58425	4.19699	5.82318	5.55155	1.30072	1.24966	1.40698
"470"	"ENSG00000204767"	0.0072831	0.00520155	0.01728785	0	0	0	0.0517375	0.254648
"471"	"ENSG00000196233"	1.67829255	0.5317035	0.23024605	0.0463385	0.10331	0.06797	0.42253375	0.9070469
"472"	"ENSG00000107815"	6.95183	7.95796	5.52533	8.16872	8.16214	1.59418	6.63666	2.4797
"473"	"ENSG00000148690"	20.201	13.7283	13.2278	20.958	17.0588	2.11582	13.654	2.94537
"474"	"ENSG00000168071"	7.75359	0.54527	13.5905	0.254743	0.501053	0.0765198	0.206256	0.995403
"475"	"ENSG00000160131"	0	0	0	0	0	0	0	0
"476"	"ENSG00000120051"	0.0435315	0	0.264801	0	0.0252945	0.0129054	0	0.191886
"477"	"ENSG00000101546"	31.6141	26.3486	43.4912	28.9437	25.6238	9.07455	24.5736	20.8688
"478"	"ENSG00000183640"	0	0	0	0	0.12963	0.124239	0	0
"479"	"ENSG00000254647"	0	0.05299574	0	0	0	0	0	0.0790568
"480"	"ENSG00000112511"	31.5887	20.8628	43.8549	58.2528	64.1755	6.25764	14.523	12.0521
"481"	"ENSG00000119973"	0.051978	0	0	0	0	0	0	0.102272
"482"	"ENSG00000267740"	20.1797	44.6959	31	41.6265	39.6031	4.2654	48.3472	7.91682
"483"	"ENSG00000079134"	36.7522	10.5274	20.59	24.5885	19.5101	4.07786	9.83933	12.0798
"484"	"ENSG00000077312"	10.1795875	4.9250454625	13.868517	27.9520100625	20.0413692125	7.89907875	3.951894825	23.940185125
"485"	"ENSG00000161904"	56.7904	32.7436	51.6409	50.6808	46.3456	10.9816	20.6984	24.2588
"486"	"ENSG00000152133"	10.8641	4.72433	8.65068	12.3426	14.5403	1.14455	4.83947	3.16947
"487"	"ENSG00000159263"	0	4.98922	0.196309	0	0.021921	0.0112549	0.71841	0.129471
"488"	"ENSG00000170950"	0	0	0	0	0	0.0323528	0	0
"489"	"ENSG00000171126"	0	0.0164949	0	0	0	0	0	0.190892
"490"	"ENSG00000146233"	2.7609	1.74218	1.39053	0.135745	0.395331	0.118571	2.11363	1.09962
"491"	"ENSG00000183773"	0.01392645	0.0524245	0.0424964	0.00985555	0.04062985	0.02553805	0.00904085	0.2984711
"492"	"ENSG00000174807"	54.3218	5.31622	34.837	66.7231	91.6094	9.73771	5.06198	8.09293
"493"	"ENSG00000130382"	22.2161	7.87458	20.9191	17.6897	23.799	3.69772	5.03577	3.18241
"494"	"ENSG00000149743"	5.15738	17.7731	6.83502	14.3092	12.1423	4.94708	18.4322	10.6801
"495"	"ENSG00000168056"	44.429	17.7612	48.8278	105.789	89.1451	14.7171	14.0096	12.6932
"496"	"ENSG00000095596"	0.439533	0.0329476	0.783424	0.0931529	0	0	0.0279912	0.209501
"497"	"ENSG00000141425"	16.4006	8.50447	6.87061	6.87733	7.13717	0.973082	9.08818	2.92833
"498"	"ENSG00000167680"	6.053957	6.74715	4.890305	2.208525	2.6386625	0.22809351515	1.2232755	0.920385
"499"	"ENSG00000162949"	0	0	0	0	0	0	0	0
"500"	"ENSG00000241878"	78.45765	8.450315	44.1082	36.3099	40.49285	6.69116	6.93949	45.9982
"501"	"ENSG00000164209"	19.0179	9.77507	8.77246	5.69342	7.57353	0.64574	10.1433	3.12669
"502"	"ENSG00000144233"	21.4124	3.7245	12.1851	9.67071	11.2073	1.2891	2.39636	2.8346
"503"	"ENSG00000162961"	40.5561	17.6994	36.21245	21.38095	33.56715	4.062125	18.6313	13.40711
"504"	"ENSG00000132563"	1.74456	0.533601	1.39928	1.11574	0.483307	0.0961687	0.280585	1.02934
"505"	"ENSG00000149489"	5.88611	6.93438	8.56454	3.44513	7.06699	0.709934	4.74502	1.58515
"506"	"ENSG00000154611"	0.342038	0.0376246	0.973414	0	0	0	0	0.361235
"507"	"ENSG00000119820"	62.0252	12.7545	34.5194	26.0648	32.3705	1.2926	11.9174	7.25425
"508"	"ENSG00000099917"	15.26188	4.38974	12.726555	12.3306	13.385505	1.40877265	3.033025	2.35924
"509"	"ENSG00000110048"	18.8025	13.9667	16.0783	10.5657	13.4407	1.58907	11.8689	3.98101
"510"	"ENSG00000134824"	25.127	1.48072	19.0699	12.623	33.6573	1.80491	0.96351	0.873938
"511"	"ENSG00000095587"	0.032764650294	0.0166814	0.1249275	0	0.0063805	0.01943485	0	0.0978275
"512"	"ENSG00000099957"	0.2037555	7.601075	0.78736	1.0834825	1.709492	0.3266915	6.795565	0.2171015
"513"	"ENSG00000112984"	14.55168	0.130323	8.3959445	5.76390955	10.425005	1.54417995	0.246664	0.605575
"514"	"ENSG00000149792"	29.8623	16.8535	32.4104	36.1925	46.55	5.42431	14.2161	4.7336
"515"	"ENSG00000173486"	94.73385	13.712745	103.57275	170.931	161.546	68.5504	13.44901	114.0533
"516"	"ENSG00000182896"	11.6022	0	2.01638	1.30031	0.868082	0	0.156093	0.452253
"517"	"ENSG00000130021"	0	0	0	0	0	0	0	0
"518"	"ENSG00000085415"	52.9764	7.31693	19.4766	13.0887	19.9032	1.98662	6.38569	5.7295
"519"	"ENSG00000100030"	37.32865	12.534865	17.1189	11.325965	16.4298	1.816835	10.555755	4.29951
"520"	"ENSG00000052749"	5.65017	10.5686	4.89247	3.59486	2.82198	0.792877	7.60444	1.83298
"521"	"ENSG00000151893"	5.4529	2.04808742366667	2.94672666666667	2.58606666666667	3.633767	0.484033333333333	1.81727000333333	1.54102333333333
"522"	"ENSG00000113441"	11.2089	1.93448	2.49154	0.990573	1.88497	0.27096	0.924562	1.14745
