"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"	"expression_1.x"	"expression_2.x"	"expression_3.x"	"expression_1.y"	"expression_2.y"	"expression_3.y"
"5425"	"ENSMUSG00000029122"	2.14500855555556	0.750588888888889	1.58410516666667	2.28540408888889	3.58513560222222	0.8091327	0.553804788888889	1.54094734444444	6.136345	6.140485	6.278695	6.136345	6.140485	6.278695
"5426"	"ENSMUSG00000029123"	2.60406	0.149894	0.0919072	0.12154	0.0879337	0.0400558	0.0708023	1.05163	6.570605	6.35827	6.256845	6.570605	6.35827	6.256845
"5427"	"ENSMUSG00000029125"	3.06954066666667	1.25557055555556	1.88541322222222	1.40387488888889	2.06675888888889	0.715507622222222	1.117323	1.48716233333333	6.265128	6.396564	6.281538	6.265128	6.396564	6.281538
"5428"	"ENSMUSG00000029126"	9.02429571428572	0.153314285714286	3.02033785714286	3.55299985714286	7.73845528571429	0.655614285714286	0.109507142857143	0.714195714285714	5.62115	5.3266	5.436325	5.62115	5.3266	5.436325
"5429"	"ENSMUSG00000029127"	1.01096718181818	0.293841418181818	0.653566345454545	0.681129636363636	0.914230245454545	0.0464772181818182	0.248470927272727	0.220338272727273	4.02798333333333	4.09680666666667	4.04778	4.02798333333333	4.09680666666667	4.04778
"5430"	"ENSMUSG00000029128"	9.9268852	10.1407228	5.05052064	4.18469526	4.5641454	0.4302935	10.6080092	1.599166	7.720535	7.8537	7.42543	7.720535	7.8537	7.42543
"5431"	"ENSMUSG00000029131"	10.4629546666667	4.01810658333333	4.43471308333333	6.63264039166667	8.71775078333333	3.49242088333333	3.058143975	7.20245691666667	6.7451275	6.7335975	6.5825825	6.7451275	6.7335975	6.5825825
"5432"	"ENSMUSG00000029134"	0.0120688001411111	0.0257182890322222	0.00276984781044444	0.0382402559088889	0.0290177333948889	0.130739455627222	0.0739403557155556	0.0278716555555556	4.2563075	4.15233	4.19077	4.2563075	4.15233	4.19077
"5433"	"ENSMUSG00000029135"	15.388911	1.96292366666667	3.6854436	9.656862	9.904857	2.50247666666667	0.615753233333333	13.3600333333333	7.488815	7.03809	6.96272	7.488815	7.03809	6.96272
"5434"	"ENSMUSG00000029141"	2.42719423076923	1.17040693076923	2.61005869230769	3.41973664615385	2.56836495384615	0.631881923076923	1.39400669230769	1.23177615384615	6.4456	6.23714	6.41456	6.4456	6.23714	6.41456
"5435"	"ENSMUSG00000029145"	3.441974785	4.70852983333333	2.10062675	2.30095733333333	2.55555166666667	0.960050416666667	2.61130733333333	3.56374191666667	7.96212	8.01308	8.07349	7.96212	8.01308	8.07349
"5436"	"ENSMUSG00000029146"	6.85535972727273	3.60576381818182	6.885005	7.25175318181818	8.67485636363636	0.840146545454545	2.29325590909091	1.56488888545455	11.5247	11.4584	11.5493	11.5247	11.4584	11.5493
"5437"	"ENSMUSG00000029147"	9.931981255	3.40949928333333	8.67114616666667	16.8174230666667	16.6502413666667	5.61263133333333	2.48603783333333	4.492905	8.18897	8.16675	8.15985	8.18897	8.16675	8.15985
"5438"	"ENSMUSG00000029148"	8.39368609090909	4.24343309090909	6.78498572727273	5.49326027272727	5.41329509090909	0.416957	3.33489763636364	1.61608236363636	7.33388	7.57563	7.13614	7.33388	7.57563	7.13614
"5439"	"ENSMUSG00000029149"	0.7157095	0.8675888	0.5899677	1.0609474	0.7084879	0.34903099	0.5014419	0.46612856	6.82103	6.39904	6.74969	6.82103	6.39904	6.74969
"5440"	"ENSMUSG00000029152"	17.1392968	8.85677342	12.9034117	27.5519449	27.722152	2.5979956	8.53410538	10.3696065	7.352025	7.433715	7.46479	7.352025	7.433715	7.46479
"5441"	"ENSMUSG00000029153"	4.18417383333333	2.8126015	0.922783583333333	2.24871276666667	3.56386783333333	0.402144166666667	2.54760183333333	2.430234	6.08672	5.68814	5.94159	6.08672	5.68814	5.94159
"5442"	"ENSMUSG00000029156"	5.86305	14.9621	5.39436	2.91854	4.598145	0.23837	16.0085	1.072535	7.40520666666667	7.57182666666667	7.20076333333333	7.40520666666667	7.57182666666667	7.20076333333333
"5443"	"ENSMUSG00000029161"	2.946217	0.6510645	1.46644	2.0303005	3.5928935	0.630865	0.4143115	1.875364	6.35888	6.46579	6.91013	6.35888	6.46579	6.91013
"5444"	"ENSMUSG00000029162"	2.78592	8.81192	5.1374034	9.252096	12.52077	0.90211418	7.322078	0.49536696	6.63069	6.6717	6.40313	6.63069	6.6717	6.40313
"5445"	"ENSMUSG00000029163"	39.0561533333333	4.03306033333333	33.1508506666667	57.9652566666667	73.76748	6.82946366666667	1.73372833333333	5.14652633333333	7.027095	7.222855	7.053485	7.027095	7.222855	7.053485
"5446"	"ENSMUSG00000029165"	0.257622366666667	0.152302233333333	0.184187544444444	0.571716054444444	0.5255942	0.101775961111111	0.0849793777777778	0.387329111111111	6.65090333333333	6.24463333333333	6.32976333333333	6.65090333333333	6.24463333333333	6.32976333333333
"5447"	"ENSMUSG00000029166"	2.854709	10.3173083333333	2.650355	7.723218	6.9648565	0.790286333333333	6.29482966666667	1.74572	7.05963	6.85863	6.88403	7.05963	6.85863	6.88403
"5448"	"ENSMUSG00000029167"	0.06317852	2.62173338	0.0203808	0.0298996	0.0380606	0.00949156	0.689958	0.278593	4.705194	4.833232	4.575328	4.705194	4.833232	4.575328
"5449"	"ENSMUSG00000029169"	16.3129091428571	2.87201322857143	6.1106319	4.92648144285714	5.65813918571429	0.600549457142857	2.70323042857143	0.881540857142857	10.489	10.48735	10.43485	10.489	10.48735	10.43485
"5450"	"ENSMUSG00000029171"	7.67274075	0.6198625	3.03486625	8.502525	7.345	4.028665	0.4817565	5.8081375	6.76134	6.90052	6.92088	6.76134	6.90052	6.92088
"5451"	"ENSMUSG00000029173"	1.338855	0.459728978	0.55459938	0.717285642	0.61576816	0.07760252	0.38001564	0.1682541601312	6.0046	6.124055	6.077525	6.0046	6.124055	6.077525
"5452"	"ENSMUSG00000029174"	1.9114285	2.430235125	1.185372375	1.080711625	1.409209875	0.16061182862	1.4873604125	0.4183503	5.138995	5.23472	5.107365	5.138995	5.23472	5.107365
"5453"	"ENSMUSG00000029175"	5.76025028571429	1.42961242857143	3.36601885714286	2.09724942857143	2.51663671428571	0.360167757142857	1.24199257142857	0.822397142857143	5.24277333333333	5.11776666666667	5.18068333333333	5.24277333333333	5.11776666666667	5.18068333333333
"5454"	"ENSMUSG00000029176"	6.86286233333333	2.24187725	6.13071825	11.8500839166667	12.250951	15.40391625	2.47241116666667	43.7881380833333	7.319005	7.61919	7.402095	7.319005	7.61919	7.402095
"5455"	"ENSMUSG00000029177"	12.5976897	0.20816161	6.5143454	10.459014	14.1296973	2.9273705	0.2073707	2.1750258	4.14900333333333	4.35197	4.34748666666667	4.14900333333333	4.35197	4.34748666666667
"5456"	"ENSMUSG00000029178"	4.52035433333333	0.855375377777778	1.48869726666667	2.24855338888889	1.90575595555556	0.103582611111111	0.435821277777778	2.19100792222222	6.53946	6.445936	6.485526	6.53946	6.445936	6.485526
"5457"	"ENSMUSG00000029179"	1.147733625	0.373915375	0.6566917875	1.748287125	1.499240375	0.270991025	0.295517	0.543931125	4.068985	4.14489	4.11211	4.068985	4.14489	4.11211
"5458"	"ENSMUSG00000029185"	30.3022	1.107165	13.8272285	11.7346	19.7579545	1.50088	1.19672	5.05515	8.22414333333333	8.37295333333333	8.38369666666667	8.22414333333333	8.37295333333333	8.38369666666667
"5459"	"ENSMUSG00000029186"	11.5039075	0.2959115	3.48652975	5.7193055	5.8814925	0.48345625	0.3309365	2.138411	4.72063666666667	4.77126	4.75344333333333	4.72063666666667	4.77126	4.75344333333333
"5460"	"ENSMUSG00000029189"	0.0247446	2.45319142	0.08979844	0.00627382	0.01662806	0.02654874	1.60084248	0.585028	5.937765	5.639955	6.00074	5.937765	5.639955	6.00074
"5461"	"ENSMUSG00000029190"	2.79686957142857	2.27929034285714	1.34460562857143	2.16733357142857	2.49602331428571	0.698959028571429	1.88632142857143	1.34074342857143	6.265355	6.92202	7.17303	6.265355	6.92202	7.17303
"5462"	"ENSMUSG00000029191"	2.81184571428571	0.695999714285714	1.93944405714286	2.35942014285714	2.86602114285714	0.359647571428571	0.915206285714286	0.517538857142857	7.32824666666667	7.38937	7.38668333333333	7.32824666666667	7.38937	7.38668333333333
"5463"	"ENSMUSG00000029192"	0.992343424347826	0.13673562173913	0.653179630004348	0.203797439936957	0.239538282347826	0.0378396869565217	0.135864408695652	0.248611608695652	7.787355	7.61244	7.8991	7.787355	7.61244	7.8991
"5464"	"ENSMUSG00000029196"	4.5076635	2.20821	1.86689	1.859305	2.608665	0.258679	1.3637007	0.366695	7.65913	7.44979	7.25183	7.65913	7.44979	7.25183
"5465"	"ENSMUSG00000029198"	27.4612	16.485	18.0931	21.8411	27.5566	2.37336	16.0426	5.61639	8.85329	8.7699	8.82461	8.85329	8.7699	8.82461
"5466"	"ENSMUSG00000029199"	4.0109125	4.1785356	2.42515233333333	3.22075333333333	4.0001755	0.866483433333333	3.64399283333333	2.86487783333333	6.46595666666667	6.58448666666667	6.54874	6.46595666666667	6.58448666666667	6.54874
"5467"	"ENSMUSG00000029201"	34.8952975	0.94961075	8.48315375	11.7656125	19.2061825	2.45852575	0.6991255	8.186225	10.891	11.043	10.8509	10.891	11.043	10.8509
"5468"	"ENSMUSG00000029202"	4.22984371428571	0.731296557142857	1.88851489285714	2.56505117857143	2.45015288571429	0.384596257142857	0.796890014285714	0.750248521428571	5.28316	5.77114	5.90868	5.28316	5.77114	5.90868
"5469"	"ENSMUSG00000029203"	8.04794554545455	3.72972983636364	5.74881981818182	12.1060735454545	11.8744268181818	1.59223727272727	3.92249181818182	4.81612845454545	6.2560575	6.2853575	6.224975	6.2560575	6.2853575	6.224975
"5470"	"ENSMUSG00000029204"	1.23107075	0.091487925	1.710274125	0.0025885	0.006476575	0.010329725	0.142596925	0.20286575	3.65756666666667	3.40098666666667	3.55471	3.65756666666667	3.40098666666667	3.55471
"5471"	"ENSMUSG00000029206"	0.35064125	0.076325	0.10039525	0.77413275	0.78365325	0.2271013	0.053484575	1.567182975	3.62352	3.76526	3.689075	3.62352	3.76526	3.689075
"5472"	"ENSMUSG00000029207"	0.957382428571429	0.500228900952381	0.490959680952381	0.755354538095238	0.904545523809524	0.101182347619048	0.408477498095238	0.421335433333333	7.64023666666667	7.48817	7.59460333333333	7.64023666666667	7.48817	7.59460333333333
"5473"	"ENSMUSG00000029208"	1.45989533333333	0.870712444444445	0.801204811111111	1.27670677777778	0.909396	1.08273822222222	0.796408555555555	5.47290861111111	4.10962	4.379395	4.25388	4.10962	4.379395	4.25388
"5474"	"ENSMUSG00000029209"	3.953827	0.428246285714286	1.61664542857143	1.04651642857143	1.12476257142857	0.0861835142857143	0.473367685714286	0.300585428571429	6.35717333333333	6.49058333333333	6.10827666666667	6.35717333333333	6.49058333333333	6.10827666666667
"5475"	"ENSMUSG00000029212"	0.0689157	0.004052085	0.08209945	0.04845045	0.01318765	0.176225	0.01505885	1.00268	3.33229	3.305955	3.380435	3.33229	3.305955	3.380435
"5476"	"ENSMUSG00000029213"	13.164088	3.0509536	9.7398342	7.3403202	9.7570534	0.6878892	3.2225328	2.8240922	7.019385	7.12187	6.91238	7.019385	7.12187	6.91238
"5477"	"ENSMUSG00000029221"	4.579731625	2.6557912	2.04179725	4.0895376	3.697021375	0.682547025	2.7659851125	2.228255375	8.33214	8.43202	8.44948	8.33214	8.43202	8.44948
"5478"	"ENSMUSG00000029223"	32.934985	0.90655275	28.9282925	9.6718875	11.36829	0.72875975	0.43031175	2.57936475	6.25969	6.62021	5.66514	6.25969	6.62021	5.66514
"5479"	"ENSMUSG00000029227"	4.61862430769231	0.740402419230769	2.21582330769231	10.0279164615385	6.65054938461538	2.17710621538462	0.518372307692308	3.29189853846154	5.9436475	6.0932075	6.2693975	5.9436475	6.0932075	6.2693975
"5480"	"ENSMUSG00000029229"	54.88495	6.067735	19.940415	15.64795	24.934625	1.9927575	4.12804	8.140395	7.25735666666667	7.28911	7.15350333333333	7.25735666666667	7.28911	7.15350333333333
"5481"	"ENSMUSG00000029231"	13.9295525555556	0.286850477777778	4.45743457777778	6.86418511111111	10.7390486222222	0.642558666666667	0.510381811111111	4.15269266666667	8.12884	8.17483	8.2085	8.12884	8.17483	8.2085
"5482"	"ENSMUSG00000029233"	2.91943075	0.27048475	2.326995125	2.283822625	2.9916695	0.183214125	0.2726444875	1.0827454	6.834462	6.751044	6.844828	6.834462	6.751044	6.844828
"5483"	"ENSMUSG00000029234"	22.9903864	3.2231774	10.7068626	7.9646536	13.0701176	0.6292686	2.5062804	1.3893212	9.81874	9.99881	9.91859	9.81874	9.99881	9.91859
"5484"	"ENSMUSG00000029238"	2.73898983333333	0.478534833333333	0.758559616666667	0.586881666666667	0.629131466666667	0.17981845	0.70078245	0.500981366666667	7.2900925	7.5303175	7.6197775	7.2900925	7.5303175	7.6197775
"5485"	"ENSMUSG00000029245"	0.060662	0.0255401818181818	0.0310317454545455	0.114545109141364	0.1010291	1.44486020004773	0.0337209090909091	1.72500279090909	4.632705	4.4968	4.80573	4.632705	4.4968	4.80573
"5486"	"ENSMUSG00000029246"	5.027452	3.55223466666667	2.36974566666667	2.79259666666667	4.06476266666667	0.5787	2.78998333333333	0.964318666666667	4.34403333333333	4.23322333333333	4.15590666666667	4.34403333333333	4.23322333333333	4.15590666666667
"5487"	"ENSMUSG00000029247"	26.6675855714286	6.14479185714286	12.8818443571429	15.9375686	23.787605	1.97110942857143	7.26078821428571	2.80356942857143	10.4731966666667	10.47503	10.40318	10.4731966666667	10.47503	10.40318
"5488"	"ENSMUSG00000029249"	8.35216	1.005309	3.103995	3.15738	3.99139	0.273642	1.090328	0.930309	5.5819975	5.5340025	5.4671375	5.5819975	5.5340025	5.4671375
"5489"	"ENSMUSG00000029250"	8.483815	2.36225775	2.90169815	2.8295	3.982428375	0.268545	2.16212825	0.67404	9.77569	9.72877	9.78153	9.77569	9.72877	9.78153
"5490"	"ENSMUSG00000029253"	5.1877725	0.78552175	2.20188725	2.3471365	2.69026125	4.2485225	0.74520395	14.17768	7.32308	7.54768	7.43616	7.32308	7.54768	7.43616
"5491"	"ENSMUSG00000029254"	0.278050833333333	0.0794714666666667	0.4018958	0.02982915	0.0676110666666667	0.0130915833333333	0.0373226666666667	0.4912975	4.24684	4.34215	4.10192	4.24684	4.34215	4.10192
"5492"	"ENSMUSG00000029263"	2.30863333333333	0.613546666666667	0.782553333333333	1.3193	1.39049666666667	0.354586666666667	0.575293333333333	0.570306666666667	5.09866	5.41576	5.45273	5.09866	5.41576	5.45273
"5493"	"ENSMUSG00000029265"	16.44926	4.5246715	9.2727945	7.4381	8.62815	1.32075	4.46572	2.674355	5.806525	5.66375	5.529415	5.806525	5.66375	5.529415
"5494"	"ENSMUSG00000029267"	1.5303893125	0.37792361875	0.46119398125	0.9625265	1.0275987875	0.1772407375	0.3647509875	0.182377125	6.13795166666667	6.297585	6.254735	6.13795166666667	6.297585	6.254735
"5495"	"ENSMUSG00000029270"	9.5862	3.71166666666667	4.5362	3.27026133333333	4.1236	1.51237333333333	3.20701766666667	3.09395266666667	7.48295	7.36163	7.54045	7.48295	7.36163	7.54045
"5496"	"ENSMUSG00000029276"	1.49061925	0.465598875	0.5014449625	0.85085	0.957874375	0.365899625	0.489274625	0.5052475	5.4686	5.55761	5.17424	5.4686	5.55761	5.17424
"5497"	"ENSMUSG00000029279"	0.7420825	0.19099675	0.23473775	0.5324645	0.7765425	0.015926025	0.23787	0.21629525	4.28796666666667	4.62321666666667	4.51554	4.28796666666667	4.62321666666667	4.51554
"5498"	"ENSMUSG00000029283"	2.007513	0.0859651625	0.938154425	1.16090325	1.77114515	0.127433375	0.0812565064375	0.1940670375	5.22407	5.068885	5.33009	5.22407	5.068885	5.33009
"5499"	"ENSMUSG00000029287"	5.47491425	0.98215525	1.975929	3.9945998	6.0061432	0.3648595	0.75795	1.838645	8.46538	8.31844	8.120165	8.46538	8.31844	8.120165
"5500"	"ENSMUSG00000029290"	2.36819166666667	0.731274777777778	1.00616622222222	2.1538973	2.58929255555556	0.206181022222222	0.694958888888889	0.440442344444444	8.17473	8.39034	8.40337	8.17473	8.39034	8.40337
"5501"	"ENSMUSG00000029291"	1.259432125	0.531803625	1.0545740625	0.5960243375	0.781304	0.1345831875	0.437856375	0.49622365	5.10203666666667	5.28152833333333	5.01	5.10203666666667	5.28152833333333	5.01
"5502"	"ENSMUSG00000029304"	298.934623857143	0.617758571428571	111.945821285714	594.412599	543.856763285714	16.9646434285714	0.353239857142857	137.563704285714	10.5012	11.4481	11.3425	10.5012	11.4481	11.3425
"5503"	"ENSMUSG00000029307"	0.353328	0.228355	3.27741	0.998941	2.38181	0.147838	0.216356	1.53629	2.86590666666667	2.7961	2.84747333333333	2.86590666666667	2.7961	2.84747333333333
"5504"	"ENSMUSG00000029309"	37.6485595	41.388943	12.49405	1.019624	2.66244655	0.1908365	36.564193	3.684315	11.9673	12.1931	11.5511	11.9673	12.1931	11.5511
"5505"	"ENSMUSG00000029310"	19.4823288333333	8.7759185	12.771365	21.6055466666667	24.7047152955	3.82803333333333	7.46277966666667	6.83702583333333	5.62438	5.59322	5.53487	5.62438	5.59322	5.53487
"5506"	"ENSMUSG00000029311"	33.0836025	3.13010255	23.7370245	7.36545935	13.9518671	0.53976	3.797745	2.5405845	6.70772	7.02917666666667	6.79936	6.70772	7.02917666666667	6.79936
"5507"	"ENSMUSG00000029312"	0.6319376	2.3939132	0.509615800628	0.128855401288	0.14713914	0.1119066	3.138417400432	0.1402588	5.26938	5.043975	5.1827	5.26938	5.043975	5.1827
"5508"	"ENSMUSG00000029313"	2.880633700032	1.2139611	1.36837578	1.53090125	1.40968726	0.27132828	0.7137474	1.5066334	5.44953666666667	5.13019	5.38827	5.44953666666667	5.13019	5.38827
"5509"	"ENSMUSG00000029314"	2.0949692	0.783577	0.6257572	1.7422002	1.3972888	0.0764022000314	0.6709092	0.726762	6.15998	5.76164	5.86663	6.15998	5.76164	5.86663
"5510"	"ENSMUSG00000029319"	8.38383	11.467742	6.59529	12.868322	10.519798	1.734782	10.6408904	1.6110692	8.68122	8.61217	8.72307	8.68122	8.61217	8.72307
"5511"	"ENSMUSG00000029321"	0.191311	4.63554	1.63039	0.769534	0.503208	0.0226554	0.445312	0.858255	7.49198	7.50245	7.11293	7.49198	7.50245	7.11293
"5512"	"ENSMUSG00000029322"	8.831	0.6468775	4.352323	6.5097825	4.267925	0.2592625	0.235877	1.57593	7.85824	7.55894	7.72757	7.85824	7.55894	7.72757
"5513"	"ENSMUSG00000029326"	4.78092825	2.2804465	3.4661715	4.406088	4.47083125	1.06171	1.425959325	1.3215025	6.98811	6.85645	6.8163	6.98811	6.85645	6.8163
"5514"	"ENSMUSG00000029328"	26.8754014285714	11.856434	14.7929357142857	14.9510998571429	16.93849	1.35255142857143	10.7803731428571	3.61756042857143	8.51041714285714	8.69302285714286	8.50586857142857	8.51041714285714	8.69302285714286	8.50586857142857
"5515"	"ENSMUSG00000029330"	0.889885	0.325298	1.296685	0.0129329	0.0321647	0.0055993	0.180257	0.1987565	6.10604	5.325815	5.66885	6.10604	5.325815	5.66885
"5516"	"ENSMUSG00000029334"	1.16062	0.0625808	0.640664	3.10141742	2.743926	1.0467234	0.0284688	1.646406	3.99391666666667	4.18667333333333	3.97032333333333	3.99391666666667	4.18667333333333	3.97032333333333
"5517"	"ENSMUSG00000029338"	15.1367626666667	0.578233866666667	5.94310766666667	4.75668806666667	6.192851	0.3400189	1.038614	0.976028666666667	10.0152	10.092	9.72344	10.0152	10.092	9.72344
"5518"	"ENSMUSG00000029344"	10.9090404285714	4.23767085714286	8.78481428571429	13.1060871428571	11.5461647142857	0.843005285714286	2.08035485714286	1.18033785714286	7.40337	7.22493	7.23888	7.40337	7.22493	7.23888
"5519"	"ENSMUSG00000029345"	5.07205	2.436024	4.302855	5.5143175	5.85716	1.64121225	1.475729	2.4002975	6.633565	6.622525	6.610155	6.633565	6.622525	6.610155
"5520"	"ENSMUSG00000029346"	4.54751383333333	1.38775066666667	4.56286883333333	8.25554733333333	6.70433533333333	1.62076866666667	0.946784333333333	5.77264	5.24679	5.28545	5.34353	5.24679	5.28545	5.34353
"5521"	"ENSMUSG00000029348"	1.07861214285714	0.140613914285714	0.827148285714286	0.650339857142857	0.874654942857143	0.117798714285714	0.0366108714285714	0.430729214285714	4.86958	4.97792	5.03008	4.86958	4.97792	5.03008
"5522"	"ENSMUSG00000029352"	0.741492363636364	0.438402545454545	0.551581272727273	0.132428	0.0363868181818182	0.00720539090909091	0.238620983636364	0.950662181818182	4.25097	4.33122	4.29241	4.25097	4.33122	4.29241
"5523"	"ENSMUSG00000029359"	0.257569816666667	0.446261166666667	0.3410955	0.341636966666667	0.297240383333333	0.121713166666667	0.288999333333333	2.08842633333333	8.24202	7.009	6.9382	8.24202	7.009	6.9382
"5524"	"ENSMUSG00000029361"	0.00195308571428571	0.763577728571429	0.0159475714285714	0.00204642857142857	0.00113896857142857	0.0060795	0.609032	0.0642057142857143	5.000545	4.77509	4.767665	5.000545	4.77509	4.767665
"5525"	"ENSMUSG00000029363"	3.41687166666667	0.227958	4.09969333333333	2.88596116666667	5.333053	0.494582166666667	0.30942765	0.834729	6.00064	6.02953	6.05279	6.00064	6.02953	6.05279
"5526"	"ENSMUSG00000029364"	9.7874955	6.76554653333333	6.46412483333333	5.116339	8.62846566666667	3.48705066666667	4.410087	4.41058383333333	7.29165	7.40009666666667	7.29764333333333	7.29165	7.40009666666667	7.29764333333333
"5527"	"ENSMUSG00000029366"	7.4875255	0.54842	5.1604685	1.03147715	2.77795	0.209206	0.3333815	1.606265	5.08304	4.91608333333333	4.91008333333333	5.08304	4.91608333333333	4.91008333333333
"5528"	"ENSMUSG00000029372"	1.66328	1.0153	0.306709	2.46787	4.53656	0.245403	0.273176	1.05206	4.08213	3.81063	3.77868	4.08213	3.81063	3.77868
"5529"	"ENSMUSG00000029376"	9.521052	1.73006275	5.80692625	7.78168275	9.84655375	0.798107725	1.9924615	2.7339545	6.256975	6.1803425	6.1076875	6.256975	6.1803425	6.1076875
"5530"	"ENSMUSG00000029377"	22.8458	0.0710053	1.75476	4.25554	6.83527	0.49185	0.0116291	2.86809	5.37224	4.73587	3.48604	5.37224	4.73587	3.48604
