ID_REF	VALUE
1416872_at	9.57496
1416873_a_at	6.11098
1416874_a_at	6.8637
1416875_at	4.94919
1416876_at	4.1992
1416877_a_at	9.46191
1416878_at	4.79037
1416879_at	4.89076
1416880_at	9.76138
1416881_at	7.61635
1416882_at	8.47068
1416883_at	8.90566
1416884_at	11.5732
1416885_at	7.55089
1416886_at	5.21115
1416887_at	3.93633
1416888_at	6.90273
1416889_at	9.98488
1416890_at	7.33597
1416891_at	8.37719
1416892_s_at	7.85347
1416893_at	5.47465
1416894_at	7.65704
1416895_at	6.90018
1416896_at	6.11524
1416897_at	7.45164
1416898_a_at	6.8025
1416899_at	4.94243
1416900_s_at	4.91504
1416901_at	10.9365
1416902_a_at	10.4332
1416903_at	9.84663
1416904_at	11.9537
1416905_at	4.51528
1416906_at	10.0506
1416907_at	9.04356
1416908_s_at	9.50649
1416909_at	8.15623
1416910_at	8.57936
1416911_a_at	7.89709
1416912_at	8.65879
1416913_at	3.17194
1416914_s_at	8.1898
1416915_at	6.50241
1416916_at	6.15706
1416917_at	8.51555
1416918_at	7.54717
1416919_a_at	7.03848
1416920_at	6.70957
1416921_x_at	10.5555
1416922_a_at	10.2017
1416923_a_at	9.21892
1416924_at	9.65462
1416925_at	6.80656
1416926_at	9.96437
1416927_at	5.0886
1416928_at	6.97192
1416929_at	4.08666
1416930_at	4.71873
1416931_at	6.96182
1416932_at	7.36385
1416933_at	8.00346
1416934_at	6.36676
1416935_at	6.45111
1416936_at	6.49978
1416937_at	11.5962
1416938_at	9.54044
1416939_at	13.7248
1416940_at	6.46876
1416941_s_at	10.9917
1416942_at	6.88716
1416943_at	9.77017
1416944_a_at	7.00936
1416945_at	7.64429
1416946_a_at	7.77274
1416947_s_at	9.2017
1416948_at	9.30659
1416949_s_at	9.21134
1416950_at	8.85594
1416951_a_at	9.4572
1416952_at	8.984
1416953_at	13.2387
1416954_at	8.2799
1416955_at	6.34565
1416956_at	5.22565
1416957_at	2.80701
1416958_at	11.0302
1416959_at	3.76959
1416960_at	7.1102
1416961_at	4.82935
1416962_at	6.3669
1416963_at	8.00806
1416964_at	6.26564
1416965_at	5.41053
1416966_at	4.60913
1416967_at	5.83792
1416968_a_at	9.00324
1416969_at	4.94313
1416970_a_at	12.1788
1416971_at	11.1008
1416972_at	9.64227
1416973_at	9.7498
1416974_at	7.52394
1416975_at	5.06916
1416976_at	6.88406
1416977_at	3.97202
1416978_at	9.76484
1416979_at	10.1461
1416980_at	3.85765
1416981_at	7.87341
1416982_at	7.13082
1416983_s_at	8.62186
1416984_at	8.61904
1416985_at	7.26558
1416986_a_at	4.53699
1416987_at	3.64207
1416988_at	7.02468
1416989_at	7.62323
1416990_at	8.22017
1416991_at	6.69593
1416992_at	6.23386
1416993_at	6.7385
1416994_at	6.72078
1416995_at	6.89655
1416996_at	6.58897
1416997_a_at	4.55176
1416998_at	7.101
1416999_at	7.90315
1417000_at	6.19399
1417001_a_at	10.2634
1417002_at	9.58119
1417003_at	3.87962
1417004_at	7.68493
1417005_at	7.81126
1417006_at	7.91587
1417007_a_at	9.78547
1417008_at	6.51648
1417009_at	9.26332
1417010_at	8.07539
1417011_at	9.49927
1417012_at	8.4177
1417013_at	9.03085
1417014_at	6.86875
1417015_at	4.06913
1417016_at	7.84441
1417017_at	5.03784
1417018_at	9.08784
1417019_a_at	3.68026
1417020_at	3.05463
1417021_a_at	3.92116
1417022_at	4.4213
1417023_a_at	11.8195
1417024_at	7.49908
1417025_at	10.1344
1417026_at	8.96191
1417027_at	7.81527
1417028_a_at	8.26363
1417029_a_at	4.15871
1417030_at	3.63104
1417031_at	3.44595
1417032_at	8.234
1417033_at	5.164
1417034_at	7.29384
1417035_at	6.26403
1417036_at	3.01883
1417037_at	6.53544
1417038_at	8.56476
1417039_a_at	8.32544
1417040_a_at	7.64132
1417041_at	7.82757
1417042_at	6.97863
1417043_at	6.87858
1417044_at	7.56386
1417045_at	5.98326
1417046_at	6.94122
1417047_at	4.67564
1417048_at	5.01015
1417049_at	5.2261
1417050_at	6.63654
1417051_at	2.85363
1417052_at	9.46032
1417053_at	8.09273
1417054_a_at	9.64343
1417055_at	9.94324
1417056_at	9.39656
1417057_a_at	7.69176
1417058_a_at	9.95212
1417059_at	9.75974
1417060_at	7.91509
1417061_at	8.82266
1417062_at	7.22088
1417063_at	8.9677
1417064_at	8.43543
1417065_at	13.0757
1417066_at	6.7473
1417067_s_at	6.70769
1417068_a_at	8.68398
1417069_a_at	7.23589
1417070_at	3.98344
1417071_s_at	7.13418
1417072_at	4.79293
1417073_a_at	8.38715
1417074_at	3.10994
1417075_at	7.63382
1417076_at	3.17962
1417077_at	7.4353
1417078_at	5.07326
1417079_s_at	4.1411
1417080_a_at	6.14624
1417081_a_at	8.73116
1417082_at	10.1733
1417083_at	11.1131
1417084_at	8.00379
1417085_at	3.6655
1417086_at	7.8097
1417087_at	9.82774
1417088_at	7.02045
1417089_a_at	4.67056
1417090_at	9.58867
1417091_at	7.29132
1417092_at	6.38623
1417093_a_at	5.74478
1417094_at	7.5571
1417095_a_at	5.26257
1417096_at	7.24485
1417097_at	5.54747
1417098_s_at	6.25706
1417099_at	7.74336
1417100_at	7.31516
1417101_at	7.03743
1417102_a_at	10.3585
1417103_at	8.54828
1417104_at	11.0376
1417105_at	9.46218
1417106_at	9.41324
1417107_at	7.40509
1417108_at	7.11352
1417109_at	8.81466
1417110_at	8.92692
1417111_at	9.9695
1417112_at	9.63877
1417113_at	7.73198
1417114_at	5.31006
1417115_at	7.37778
1417116_at	8.76144
1417117_at	5.34729
1417118_a_at	7.42114
1417119_at	6.71443
1417120_at	6.38413
1417121_at	3.14818
1417122_at	7.80455
1417123_at	4.91838
1417124_at	11.9783
1417125_at	8.163
1417126_a_at	12.0397
1417127_at	6.02565
1417128_at	6.79171
1417129_a_at	7.31692
1417130_s_at	7.50856
1417131_at	8.09673
1417132_at	7.49319
1417133_at	11.1353
1417134_at	7.20828
1417135_at	9.3841
1417136_s_at	8.91342
1417137_at	3.5655
1417138_s_at	8.96673
1417139_at	5.29283
1417140_a_at	8.25264
1417141_at	7.15358
1417142_at	7.00565
1417143_at	9.02271
1417144_at	5.93906
1417145_at	6.90289
1417146_at	6.98704
1417147_at	6.10295
1417148_at	8.22843
1417149_at	9.46169
1417150_at	4.80883
1417151_a_at	5.06726
1417152_at	7.86875
1417153_at	5.22107
1417154_at	6.7513
1417155_at	4.15828
1417156_at	5.99236
1417157_at	9.54935
1417158_at	4.51735
1417159_at	5.17412
1417160_s_at	12.7571
1417161_at	8.29608
1417162_at	10.1675
1417163_at	4.21284
1417164_at	6.05538
1417165_at	9.30293
1417166_at	8.1062
1417167_at	6.87098
1417168_a_at	7.08145
1417169_at	7.62532
1417170_at	8.24545
1417171_at	3.83094
1417172_at	4.0242
1417173_at	6.78731
1417174_at	7.97074
1417175_at	7.58834
1417176_at	7.44289
1417177_at	7.38167
1417178_at	5.91878
1417179_at	7.95183
1417180_at	7.24097
1417181_a_at	8.36641
1417182_at	6.79994
1417183_at	7.26351
1417184_s_at	11.3748
1417185_at	12.7548
1417186_at	9.61643
1417187_at	4.20792
1417188_s_at	4.7607
1417189_at	9.85436
1417190_at	7.30114
1417191_at	9.66389
1417192_at	6.86026
1417193_at	9.22104
1417194_at	5.08578
1417195_at	6.30323
1417196_s_at	6.4456
1417197_at	4.6904
1417198_at	4.4429
1417199_at	7.58116
1417200_at	6.79988
1417201_at	6.70831
1417202_s_at	8.46562
1417203_at	7.62106
1417204_at	11.771
1417205_at	7.98493
1417206_at	7.20717
1417207_at	5.31312
1417208_at	7.48102
1417209_at	8.0683
1417210_at	7.1538
1417211_a_at	8.29173
1417212_at	6.72059
1417213_a_at	6.81059
1417214_at	6.37771
1417215_at	4.6213
1417216_at	5.66613
1417217_at	5.4778
1417218_at	7.23324
1417219_s_at	9.08965
1417220_at	6.65997
1417221_at	3.14466
1417222_a_at	8.3574
1417223_at	7.69808
1417224_a_at	4.92121
1417225_at	10.2895
1417226_at	7.04068
1417227_at	8.1923
1417228_at	7.57047
1417229_at	5.04603
1417230_at	4.16381
1417231_at	7.48713
1417232_at	4.95549
1417233_at	7.25276
1417234_at	7.00951
1417235_at	8.52924
1417236_at	8.2197
1417237_at	6.63343
1417238_at	7.37772
1417239_at	10.0398
1417240_at	7.91031
1417241_at	7.67216
1417242_at	9.15855
1417243_at	7.78977
1417244_a_at	6.8968
1417245_at	8.87154
1417246_at	3.12282
1417247_at	6.94551
1417248_at	9.17739
1417249_at	5.33045
1417250_at	8.30445
1417251_at	6.41494
1417252_at	8.14048
1417253_at	8.04088
1417254_at	4.35923
1417255_at	6.97065
1417256_at	8.73071
1417257_at	4.2444
1417258_at	9.91232
1417259_a_at	8.94932
1417260_at	9.61881
1417261_at	6.77246
1417262_at	8.59263
1417263_at	3.8694
1417264_at	7.22354
1417265_s_at	5.25545
1417266_at	8.40488
1417267_s_at	6.812
1417268_at	7.39827
1417269_at	8.7742
1417270_at	4.6918
1417271_a_at	8.3339
1417272_at	9.00078
1417273_at	8.42768
1417274_at	8.14166
1417275_at	6.76105
1417276_at	2.94522
1417277_at	6.60309
1417278_a_at	6.38609
1417279_at	6.94607
1417280_at	3.71318
1417281_a_at	7.0978
1417282_at	7.18835
1417283_at	7.63638
1417284_at	7.80236
1417285_a_at	9.15587
1417286_at	9.2515
1417287_at	8.90028
1417288_at	8.42514
1417289_at	4.39179
1417290_at	7.00852
1417291_at	9.78375
1417292_at	6.67371
1417293_at	7.02755
1417294_at	7.79074
1417295_at	8.1982
1417296_at	9.19804
1417297_at	7.98499
1417298_at	8.71308
1417299_at	3.39651
1417300_at	6.25321
1417301_at	8.18205
1417302_at	6.03043
1417303_at	6.09806
1417304_at	6.46745
1417305_at	6.11854
1417306_at	7.12949
1417307_at	7.2782
1417308_at	9.97589
1417309_at	8.6977
1417310_at	8.5255
1417311_at	9.86929
1417312_at	9.36565
1417313_at	8.38471
1417314_at	7.07816
1417315_at	7.71602
1417316_at	9.16242
1417317_s_at	13.0863
1417318_at	3.53606
1417319_at	5.15454
1417320_at	8.7699
1417321_at	8.99292
1417322_at	7.52078
1417323_at	5.28731
1417324_at	7.46068
1417325_at	5.43114
1417326_a_at	9.69754
1417327_at	10.5596
1417328_at	7.22255
1417329_at	7.67864
1417330_at	4.62808
1417331_a_at	8.20162
1417332_at	5.91481
1417333_at	5.35023
1417334_at	6.9258
1417335_at	3.27629
1417336_a_at	5.52238
1417337_at	2.97103
1417338_at	4.68685
1417339_a_at	12.4099
1417340_at	7.87341
1417341_a_at	7.37366
1417342_at	6.38181
1417343_at	8.73901
1417344_at	11.1033
1417345_at	5.29815
1417346_at	8.09468
1417347_at	3.80141
1417348_at	8.64248
1417349_at	8.87104
1417350_at	4.16694
1417351_a_at	7.82787
1417352_s_at	7.3778
1417353_x_at	7.09476
1417354_at	8.19964
1417355_at	10.5696
1417356_at	6.46974
1417357_at	8.55894
1417358_s_at	5.513
1417359_at	9.6892
1417360_at	6.66095
1417361_at	7.38879
1417362_at	4.82935
1417363_at	5.27143
1417364_at	11.3846
1417365_a_at	11.4787
1417366_s_at	10.197
1417367_at	10.6852
1417368_s_at	10.5468
1417369_at	8.19757
1417370_at	5.04339
1417371_at	8.30424
1417372_a_at	8.1477
1417373_a_at	8.90744
1417374_at	7.00941
1417375_at	6.04702
1417376_a_at	9.31916
1417377_at	9.10903
1417378_at	9.89916
1417379_at	10.6842
1417380_at	11.3813
1417381_at	9.44296
1417382_at	7.16887
1417383_at	4.61236
1417384_at	6.78416
1417385_at	9.08926
1417386_at	8.5028
1417387_at	8.60698
1417388_at	6.27601
1417389_at	8.16164
1417390_at	7.49234
1417391_a_at	7.13679
1417392_a_at	5.68962
1417393_a_at	8.94749
1417394_at	11.8104
1417395_at	10.8791
1417396_at	5.5737
1417397_at	7.90354
1417398_at	6.83419
1417399_at	9.56003
1417400_at	8.55192
1417401_at	4.57305
1417402_at	9.04144
1417403_at	8.07102
1417404_at	8.83838
1417405_at	7.72569
1417406_at	8.50373
1417407_at	7.03152
1417408_at	7.27205
1417409_at	11.8435
1417410_s_at	8.74656
1417411_at	6.72898
1417412_at	5.28375
1417413_at	3.75281
1417414_at	4.97697
1417415_at	4.72998
1417416_at	8.73017
1417417_a_at	13.2018
1417418_s_at	10.8273
1417419_at	7.5507
1417420_at	8.61316
1417421_at	9.39677
1417422_at	5.74159
1417423_at	8.21301
1417424_at	8.38222
1417425_at	7.35022
1417426_at	11.031
1417427_at	7.7336
1417428_at	5.86001
1417429_at	9.19311
1417430_at	8.23569
1417431_a_at	6.21292
1417432_a_at	8.55269
1417433_at	9.02134
1417434_at	8.41178
1417435_at	7.58098
1417436_at	3.52139
1417437_at	6.55024
1417438_at	8.39036
1417439_at	8.56548
1417440_at	7.20451
1417441_at	8.19047
1417442_a_at	5.34893
1417443_at	4.17954
1417444_at	6.38387
1417445_at	3.70241
1417446_at	7.3522
1417447_at	8.33915
1417448_at	6.48685
1417449_at	6.92429
1417450_a_at	4.61473
1417451_a_at	13.4228
1417452_a_at	12.2762
1417453_at	6.312
1417454_at	8.36897
1417455_at	9.73614
1417456_at	7.30478
1417457_at	6.87595
1417458_s_at	6.62901
1417459_at	6.32482
1417460_at	11.7883
1417461_at	7.98092
1417462_at	5.26011
1417463_a_at	10.5859
1417464_at	4.86071
1417465_at	10.001
1417466_at	11.0718
1417467_a_at	6.33677
1417468_at	7.761
1417469_at	5.57551
1417470_at	5.85242
1417471_s_at	4.94672
1417472_at	9.45161
1417473_a_at	3.40284
1417474_at	8.06413
1417475_at	7.74192
1417476_at	6.63665
1417477_at	7.76882
1417478_a_at	7.14591
1417479_at	5.56724
1417480_at	8.38435
1417481_at	8.71594
1417482_at	4.148
1417483_at	9.91002
1417484_at	7.60712
1417485_at	5.15354
1417486_at	5.00859
1417487_at	4.65554
1417488_at	3.8949
1417489_at	2.74123
1417490_at	11.4417
1417491_at	7.945
1417492_at	7.74015
1417493_at	8.83216
1417494_a_at	9.75753
1417495_x_at	9.20842
1417496_at	8.65768
1417497_at	7.03756
1417498_at	5.82774
1417499_at	8.26729
1417500_a_at	10.9021
1417501_at	7.8819
1417502_at	5.56408
1417503_at	7.13176
1417504_at	2.70009
1417505_s_at	10.4571
1417506_at	6.42728
1417507_at	7.69265
1417508_at	7.97928
1417509_at	5.20956
1417510_at	8.31378
1417511_at	7.91888
1417512_at	7.67571
1417513_at	9.93576
1417514_at	5.02552
1417515_at	7.82757
1417516_at	8.33176
1417517_at	6.09978
1417518_at	5.82334
1417519_at	5.93454
1417520_at	3.57803
1417521_at	5.47954
1417522_at	6.17847
1417523_at	5.2701
1417524_at	5.01107
1417525_at	6.23328
1417526_at	7.04671
1417527_at	5.83533
1417528_at	3.6198
1417529_at	3.40284
1417530_a_at	9.92501
1417531_at	3.34104
1417532_at	3.0942
1417533_a_at	10.0575
1417534_at	9.33984
1417535_at	7.40492
1417536_at	8.94263
1417537_at	6.10931
1417538_at	8.63987
1417539_at	7.59868
1417540_at	8.45665
1417541_at	4.48125
1417542_at	6.81267
1417543_at	5.43941
1417544_a_at	8.49607
1417545_at	7.44394
1417546_at	5.53545
1417547_at	7.26753
1417548_at	6.36271
1417549_at	6.59391
1417550_a_at	3.84598
1417551_at	5.55302
1417552_at	10.5722
1417553_at	3.84919
1417554_at	3.10998
1417555_at	5.59887
1417556_at	3.07369
1417557_at	7.68823
1417558_at	7.77955
1417559_at	8.93147
1417560_at	9.09707
1417561_at	6.58557
1417562_at	9.19556
1417563_at	5.18588
1417564_at	7.79618
1417565_at	7.69015
1417566_at	6.67067
1417567_at	6.32967
1417568_at	7.44473
1417569_at	7.04068
1417570_at	3.97261
1417571_at	6.58769
1417572_at	6.11129
1417573_at	9.15806
1417574_at	8.41308
1417575_at	5.9402
1417576_a_at	3.25797
1417577_at	5.50627
1417578_a_at	7.67329
1417579_x_at	7.30525
1417580_s_at	9.46259
1417581_at	5.93614
1417582_s_at	5.54317
1417583_a_at	8.59702
1417584_at	6.04087
1417585_at	6.74739
1417586_at	6.42151
1417587_at	4.9689
1417588_at	7.41899
1417589_at	2.86891
1417590_at	6.94566
1417591_at	6.38379
1417592_at	7.48534
1417593_at	7.08299
1417594_at	8.3864
1417595_at	7.25224
1417596_at	7.45059
1417597_at	3.50877
1417598_a_at	8.29006
1417599_at	6.88053
1417600_at	5.92651
1417601_at	7.20312
1417602_at	5.82703
1417603_at	4.82
1417604_at	7.57217
1417605_s_at	7.45543
1417606_a_at	11.7553
1417607_at	6.77379
1417608_a_at	12.6357
1417609_at	7.43458
1417610_at	5.68195
1417611_at	6.14851
1417612_at	8.44352
1417613_at	6.03651
1417614_at	6.84093
1417615_a_at	12.1182
1417616_at	5.47733
1417617_at	4.65554
1417618_at	6.58155
1417619_at	7.55486
1417620_at	5.98888
1417621_at	6.71512
1417622_at	11.8958
1417623_at	9.22906
1417624_at	10.1173
1417625_s_at	9.67119
1417626_at	8.67088
1417627_a_at	5.20093
1417628_at	6.74894
1417629_at	5.30105
1417630_at	7.7684
1417631_at	5.16933
1417632_at	6.78945
1417633_at	8.75368
1417634_at	5.73499
1417635_at	7.20948
1417636_at	7.32187
1417637_a_at	6.83953
1417638_at	7.27958
1417639_at	5.29488
1417640_at	3.53302
1417641_at	3.42456
1417642_at	4.02998
1417643_at	5.83074
1417644_at	9.73653
1417645_at	7.49646
1417646_a_at	7.93195
1417647_at	7.82336
1417648_s_at	7.79867
1417649_at	10.5946
1417650_at	5.34461
1417651_at	4.09479
1417652_a_at	10.9792
1417653_at	5.04556
1417654_at	11.8294
1417655_a_at	8.17107
1417656_at	4.15965
1417657_s_at	7.98106
1417658_at	3.79458
1417659_at	8.7188
1417660_s_at	10.7321
1417661_at	8.00279
1417662_at	4.60814
1417663_a_at	7.78712
1417664_a_at	5.90216
1417665_a_at	7.97055
1417666_at	8.73233
1417667_a_at	6.56198
1417668_at	3.97883
1417669_at	8.90003
1417670_at	7.00368
1417671_at	6.72769
1417672_at	3.29251
1417673_at	7.35927
1417674_s_at	8.42136
1417675_a_at	6.85239
1417676_a_at	5.95739
1417677_at	7.03119
1417678_at	4.79225
1417679_at	3.09747
1417680_at	4.96157
1417681_at	9.23996
1417682_a_at	4.29454
1417683_at	7.9043
1417684_at	8.02559
1417685_at	7.78606
1417686_at	4.43386
1417687_at	4.2865
1417688_at	7.65787
1417689_a_at	6.6026
1417690_at	8.20373
1417691_at	8.04139
1417692_at	7.38153
1417693_a_at	8.47096
1417694_at	8.28371
1417695_a_at	9.05843
1417696_at	8.22569
1417697_at	6.77565
1417698_at	7.47131
1417699_at	6.82691
1417700_at	6.16363
1417701_at	5.42858
1417702_a_at	6.31293
1417703_at	5.47491
1417704_a_at	3.93386
1417705_at	6.94092
1417706_at	6.82813
1417707_at	5.46773
1417708_at	5.02043
1417709_at	5.21471
1417710_at	9.58464
1417711_at	4.23337
1417712_at	10.7785
1417713_at	9.48078
1417714_x_at	7.96658
1417715_a_at	9.36729
1417716_at	7.10695
1417717_a_at	2.9462
1417718_at	9.83274
1417719_at	9.11296
1417720_at	8.54117
1417721_s_at	6.95826
1417722_at	8.27784
1417723_at	8.68006
1417724_at	7.54434
1417725_a_at	5.56934
1417726_at	7.77745
1417727_at	9.15645
1417728_at	6.98293
1417729_at	2.42847
1417730_at	8.06954
1417731_at	7.89913
1417732_at	10.4571
1417733_at	9.51105
1417734_at	7.74168
1417735_at	2.49287
1417736_at	7.80373
1417737_at	7.01755
1417738_at	6.18619
1417739_at	7.18245
1417740_at	7.25708
1417741_at	7.89895
1417742_a_at	6.60761
1417743_at	7.86621
1417744_a_at	7.53845
1417745_at	3.40311
1417746_at	6.6097
1417747_at	6.48931
1417748_x_at	5.15775
1417749_a_at	8.96901
1417750_a_at	6.67227
1417751_at	7.43573
1417752_at	4.3779
1417753_at	10.3027
1417754_at	7.82749
1417755_at	5.25693
1417756_a_at	9.57895
1417757_at	7.28231
1417758_at	7.25576
1417759_at	2.88397
1417760_at	3.34669
1417761_at	5.50941
1417762_a_at	12.3816
1417763_at	10.7608
1417764_at	8.02854
1417765_a_at	6.62162
1417766_at	8.20549
1417767_at	6.19251
1417768_at	9.43663
1417769_at	4.37952
1417770_s_at	7.86943
1417771_a_at	8.92718
1417772_at	7.22519
1417773_at	8.25669
1417774_at	7.63888
1417775_at	5.89477
1417776_at	9.71718
1417777_at	9.04693
1417778_at	7.46484
1417779_at	7.27497
1417780_at	6.26712
1417781_at	6.27601
1417782_at	5.78488
1417783_at	6.58736
1417784_at	3.33968
1417785_at	5.53028
1417786_a_at	7.79591
1417787_at	3.92696
1417788_at	8.08999
1417789_at	7.43076
1417790_at	7.59128
1417791_a_at	8.4829
1417792_at	7.59298
1417793_at	6.32685
1417794_at	6.06494
1417795_at	4.51327
1417796_at	6.30794
1417797_a_at	3.68024
1417798_at	4.39442
1417799_at	5.30717
1417800_at	7.93616
1417801_a_at	7.26523
1417802_at	3.09754
1417803_at	3.46173
1417804_at	4.82462
1417805_at	5.35647
1417806_at	6.26088
1417807_at	4.44534
1417808_at	4.25603
1417809_at	6.13731
1417810_a_at	10.4811
1417811_at	7.83032
1417812_a_at	6.69366
1417813_at	6.57435
1417814_at	10.7438
1417815_a_at	11.2782
1417816_s_at	6.04659
1417817_a_at	8.55998
1417818_at	10.8447
1417819_at	7.14453
1417820_at	8.20236
1417821_at	6.36796
1417822_at	7.296
1417823_at	5.98735
1417824_at	3.72273
1417825_at	11.0487
1417826_at	8.0335
1417827_at	8.92743
1417828_at	3.80192
1417829_a_at	7.21022
1417830_at	8.91022
1417831_at	7.83426
1417832_at	6.69804
1417833_at	6.60617
1417834_at	8.39329
1417835_at	2.70534
1417836_at	9.55066
1417837_at	4.58029
1417838_at	4.94194
1417839_at	7.76925
1417840_at	7.93225
1417841_at	7.33144
1417842_at	8.16099
1417843_s_at	8.92382
1417844_at	7.30296
1417845_at	4.30272
1417846_at	6.8879
1417847_at	8.2234
1417848_at	7.05533
1417849_at	6.54653
1417850_at	7.42761
1417851_at	5.0542
1417852_x_at	6.74072
1417853_at	3.88538
1417854_at	6.64243
1417855_at	5.86989
1417856_at	6.24781
1417857_at	7.0714
1417858_at	4.99813
1417859_at	5.14773
1417860_a_at	8.42971
1417861_at	4.80948
1417862_at	5.1702
1417863_at	3.15991
1417864_at	10.1689
1417865_at	8.66165
1417866_at	7.77321
1417867_at	11.0044
1417868_a_at	10.4049
1417869_s_at	8.91768
1417870_x_at	9.51833
1417871_at	5.37383
1417872_at	12.1295
1417873_at	8.19159
1417874_at	8.4128
1417875_at	9.30618
1417876_at	5.35478
1417877_at	5.81332
1417878_at	5.71138
1417879_at	9.82863
1417880_at	3.60553
1417881_at	7.20999
1417882_at	5.61351
1417883_at	7.21416
1417884_at	4.66179
1417885_at	4.19681
1417886_at	9.0117
1417887_at	4.30786
1417888_at	6.8496
1417889_at	6.02495
1417890_at	4.79476
1417891_at	7.07013
1417892_a_at	6.59161
1417893_at	8.16757
1417894_at	6.43102
1417895_a_at	4.51799
1417896_at	4.61519
1417897_at	5.77639
1417898_a_at	4.28849
1417899_at	3.11895
1417900_a_at	8.54451
1417901_a_at	8.23662
1417902_at	6.67557
1417903_at	4.4206
1417904_at	7.17495
1417905_at	2.66196
1417906_at	2.73322
1417907_at	8.56777
1417908_s_at	8.25911
1417909_at	3.79629
1417910_at	5.59013
1417911_at	5.32297
1417912_at	7.85354
1417913_at	7.26334
1417914_at	7.75818
1417915_at	3.28321
1417916_a_at	9.26814
1417917_at	11.6966
1417918_at	8.03921
1417919_at	7.56258
1417920_at	3.65081
1417921_at	8.99511
1417922_at	6.96416
1417923_at	5.85706
1417924_at	3.40724
1417925_at	5.27569
1417926_at	5.86042
1417927_at	8.01644
1417928_at	9.27232
1417929_at	3.75994
1417930_at	8.06261
1417931_at	6.80723
1417932_at	8.05996
1417933_at	10.5215
1417934_at	8.19798
1417935_at	7.79546
1417936_at	7.62676
1417937_at	8.39987
1417938_at	3.54879
1417939_at	2.45732
1417940_s_at	4.95606
1417941_at	7.92538
1417942_at	3.31167
1417943_at	3.65781
1417944_at	6.76226
1417945_at	4.96741
1417946_at	5.39034
1417947_at	9.90156
1417948_s_at	7.48108
1417949_at	7.31902
1417950_a_at	4.90745
1417951_at	8.71909
1417952_at	5.94072
1417953_at	9.20676
1417954_at	4.74081
1417955_at	7.60611
1417956_at	7.89652
1417957_a_at	8.23707
1417958_at	4.98228
1417959_at	6.86801
1417960_at	5.85868
1417961_a_at	7.05526
1417962_s_at	10.9003
1417963_at	8.14628
1417964_at	9.15274
1417965_at	8.25594
1417966_at	8.15369
1417967_at	6.74187
1417968_a_at	8.2272
1417969_at	6.21609
1417970_at	6.8867
1417971_at	5.21776
1417972_s_at	8.4992
1417973_at	5.55307
1417974_at	9.14077
1417975_at	4.37946
1417976_at	4.98671
1417977_at	7.8325
1417978_at	7.57083
1417979_at	8.36792
1417980_a_at	7.47479
1417981_at	8.6037
1417982_at	8.06653
1417983_a_at	8.85272
1417984_at	6.1673
1417985_at	7.23924
1417986_at	6.31
1417987_at	7.83762
1417988_at	5.06344
1417989_at	4.7491
1417990_at	4.26009
1417991_at	3.12738
1417992_a_at	2.69312
1417993_at	3.20267
1417994_a_at	4.97144
1417995_at	3.71736
1417996_at	5.73498
1417997_at	5.16179
1417998_at	10.7283
1417999_at	12.4908
1418000_a_at	12.6973
